candidats_boursier,candidats_non_boursiers,acceptes_non_boursiers,acceptes_boursiers,pourcentage_admission,nom_etablissement,nom_formation
17.622377622377623,82.37762237762237,60.0,40.0,2.797202797202797,762.0,15.0
10.030686612965093,89.9693133870349,87.67123287671232,12.32876712328767,2.8001534330648257,1361.0,55.0
54.285714285714285,45.714285714285715,0.0,100.0,2.857142857142857,1007.0,4.0
25.714285714285715,74.28571428571429,50.0,50.0,2.857142857142857,643.0,4.0
40.0,60.0,100.0,0.0,2.857142857142857,2023.0,32.0
14.24,85.76,83.33333333333333,16.666666666666668,2.88,1080.0,33.0
14.922048997772828,85.07795100222717,69.23076923076923,30.76923076923077,2.89532293986637,1880.0,4.0
17.475728155339805,82.52427184466019,83.33333333333333,16.666666666666668,2.912621359223301,40.0,4.0
16.736401673640167,83.26359832635983,57.142857142857146,42.857142857142854,2.928870292887029,2825.0,33.0
24.686192468619247,75.31380753138075,42.857142857142854,57.142857142857146,2.928870292887029,228.0,33.0
32.83582089552239,67.16417910447761,50.0,50.0,2.985074626865672,2230.0,3.0
24.242424242424242,75.75757575757575,0.0,100.0,3.0303030303030303,3036.0,4.0
19.94459833795014,80.05540166204986,81.81818181818181,18.181818181818183,3.0470914127423825,1182.0,33.0
20.76923076923077,79.23076923076923,0.0,100.0,3.076923076923077,179.0,4.0
15.384615384615385,84.61538461538461,100.0,0.0,3.076923076923077,2130.0,34.0
19.243986254295532,80.75601374570446,66.66666666666667,33.333333333333336,3.0927835051546393,606.0,33.0
7.8125,92.1875,100.0,0.0,3.125,1235.0,34.0
7.291666666666667,92.70833333333333,66.66666666666667,33.333333333333336,3.125,1846.0,3.0
19.791666666666668,80.20833333333333,100.0,0.0,3.125,2021.0,32.0
18.66913123844732,81.33086876155268,76.47058823529412,23.529411764705884,3.142329020332717,1204.0,33.0
16.842105263157894,83.15789473684211,100.0,0.0,3.1578947368421053,1477.0,32.0
19.2,80.8,75.0,25.0,3.2,3397.0,3.0
17.94871794871795,82.05128205128206,60.0,40.0,3.2051282051282053,2262.0,30.0
16.666666666666668,83.33333333333333,100.0,0.0,3.2051282051282053,1416.0,2.0
12.234268707482993,87.765731292517,84.81848184818482,15.181518151815181,3.2206632653061225,1407.0,37.0
24.731182795698924,75.26881720430107,66.66666666666667,33.333333333333336,3.225806451612903,730.0,4.0
12.903225806451612,87.09677419354838,100.0,0.0,3.225806451612903,852.0,4.0
19.35483870967742,80.64516129032258,0.0,100.0,3.225806451612903,2031.0,32.0
17.705735660847882,82.29426433915212,100.0,0.0,3.2418952618453867,40.0,4.0
9.066305818673884,90.93369418132612,86.66666666666667,13.333333333333334,3.2476319350473615,3214.0,40.0
18.978102189781023,81.02189781021897,66.66666666666667,33.333333333333336,3.2846715328467155,576.0,33.0
15.22633744855967,84.77366255144032,68.75,31.25,3.292181069958848,1080.0,33.0
23.140495867768596,76.85950413223141,75.0,25.0,3.3057851239669422,202.0,33.0
9.83638872462054,90.16361127537947,88.0952380952381,11.904761904761905,3.3116499112950915,1360.0,55.0
16.666666666666668,83.33333333333333,0.0,100.0,3.3333333333333335,527.0,3.0
54.166666666666664,45.833333333333336,50.0,50.0,3.3333333333333335,289.0,4.0
15.436241610738255,84.56375838926175,90.0,10.0,3.3557046979865772,1182.0,33.0
27.966101694915253,72.03389830508475,75.0,25.0,3.389830508474576,1655.0,4.0
24.137931034482758,75.86206896551724,0.0,100.0,3.4482758620689653,317.0,4.0
9.426229508196721,90.57377049180327,76.47058823529412,23.529411764705884,3.4836065573770494,160.0,6.0
41.627906976744185,58.372093023255815,53.333333333333336,46.666666666666664,3.488372093023256,829.0,15.0
12.37721021611002,87.62278978388998,83.33333333333333,16.666666666666668,3.536345776031434,178.0,4.0
12.5,87.5,100.0,0.0,3.5714285714285716,1256.0,34.0
33.035714285714285,66.96428571428571,50.0,50.0,3.5714285714285716,653.0,4.0
8.826001681143177,91.17399831885682,86.71875,13.28125,3.586438778369291,3533.0,40.0
16.766467065868262,83.23353293413173,66.66666666666667,33.333333333333336,3.592814371257485,202.0,33.0
21.686746987951807,78.3132530120482,66.66666666666667,33.333333333333336,3.6144578313253013,2029.0,3.0
28.959276018099548,71.04072398190046,75.0,25.0,3.6199095022624435,551.0,4.0
19.12568306010929,80.8743169398907,85.0,15.0,3.6429872495446265,228.0,4.0
27.73722627737226,72.26277372262774,80.0,20.0,3.6496350364963503,2564.0,4.0
26.829268292682926,73.17073170731707,33.333333333333336,66.66666666666667,3.658536585365854,1630.0,4.0
23.853211009174313,76.14678899082568,62.5,37.5,3.669724770642202,3186.0,26.0
15.819209039548022,84.18079096045197,61.53846153846154,38.46153846153846,3.672316384180791,1974.0,3.0
19.68201754385965,80.31798245614036,82.08955223880596,17.91044776119403,3.6732456140350878,3309.0,21.0
18.120805369127517,81.87919463087249,81.81818181818181,18.181818181818183,3.6912751677852347,2787.0,37.0
23.943661971830984,76.05633802816901,66.66666666666667,33.333333333333336,3.6971830985915495,213.0,4.0
18.51851851851852,81.48148148148148,0.0,100.0,3.7037037037037037,3422.0,33.0
26.16822429906542,73.83177570093459,75.0,25.0,3.7383177570093458,994.0,26.0
13.085399449035812,86.91460055096418,87.8048780487805,12.195121951219512,3.7649219467401287,242.0,20.0
11.320754716981131,88.67924528301887,50.0,50.0,3.7735849056603774,41.0,4.0
8.60685630926331,91.3931436907367,88.46153846153847,11.538461538461538,3.7928519328956964,235.0,16.0
24.761904761904763,75.23809523809524,50.0,50.0,3.8095238095238093,2564.0,3.0
14.639175257731958,85.36082474226804,81.08108108108108,18.91891891891892,3.814432989690722,2072.0,19.0
32.05128205128205,67.94871794871794,66.66666666666667,33.333333333333336,3.8461538461538463,2603.0,19.0
61.53846153846154,38.46153846153846,0.0,100.0,3.8461538461538463,1438.0,4.0
50.0,50.0,0.0,100.0,3.8461538461538463,1919.0,4.0
39.743589743589745,60.256410256410255,0.0,100.0,3.8461538461538463,649.0,4.0
22.74247491638796,77.25752508361204,78.26086956521739,21.73913043478261,3.8461538461538463,228.0,4.0
53.84615384615385,46.15384615384615,100.0,0.0,3.8461538461538463,1168.0,34.0
19.23076923076923,80.76923076923077,0.0,100.0,3.8461538461538463,204.0,3.0
24.65034965034965,75.34965034965035,72.72727272727273,27.272727272727273,3.8461538461538463,1371.0,4.0
19.23076923076923,80.76923076923077,0.0,100.0,3.8461538461538463,63.0,4.0
16.50485436893204,83.49514563106796,75.0,25.0,3.883495145631068,1791.0,3.0
13.100436681222707,86.8995633187773,88.88888888888889,11.11111111111111,3.930131004366812,983.0,4.0
30.708661417322833,69.29133858267717,100.0,0.0,3.937007874015748,1477.0,32.0
19.736842105263158,80.26315789473684,66.66666666666667,33.333333333333336,3.9473684210526314,2262.0,30.0
18.31610044313146,81.68389955686854,77.77777777777777,22.22222222222222,3.9881831610044314,1731.0,15.0
12.0,88.0,100.0,0.0,4.0,3422.0,33.0
68.0,32.0,0.0,100.0,4.0,1162.0,4.0
15.0,85.0,100.0,0.0,4.0,289.0,3.0
15.95959595959596,84.04040404040404,95.0,5.0,4.040404040404041,576.0,33.0
20.27027027027027,79.72972972972973,33.333333333333336,66.66666666666667,4.054054054054054,310.0,4.0
6.756756756756757,93.24324324324324,100.0,0.0,4.054054054054054,1079.0,33.0
31.70731707317073,68.29268292682927,40.0,60.0,4.065040650406504,1097.0,4.0
19.727891156462587,80.27210884353741,100.0,0.0,4.081632653061225,2021.0,32.0
28.571428571428573,71.42857142857143,0.0,100.0,4.081632653061225,606.0,4.0
12.92517006802721,87.07482993197279,100.0,0.0,4.081632653061225,842.0,18.0
18.128654970760234,81.87134502923976,85.71428571428571,14.285714285714286,4.093567251461988,2243.0,15.0
17.586206896551722,82.41379310344827,66.66666666666667,33.333333333333336,4.137931034482759,1978.0,6.0
29.166666666666668,70.83333333333333,0.0,100.0,4.166666666666667,1647.0,4.0
41.666666666666664,58.333333333333336,100.0,0.0,4.166666666666667,1492.0,32.0
45.833333333333336,54.166666666666664,100.0,0.0,4.166666666666667,2023.0,32.0
16.666666666666668,83.33333333333333,0.0,100.0,4.166666666666667,2894.0,4.0
14.903129657228018,85.09687034277198,92.85714285714286,7.142857142857143,4.172876304023845,2071.0,19.0
10.75,89.25,89.55223880597015,10.447761194029852,4.1875,3217.0,37.0
12.574850299401197,87.42514970059881,71.42857142857143,28.571428571428573,4.191616766467066,2108.0,33.0
7.535121328224776,92.46487867177522,93.93939393939394,6.0606060606060606,4.21455938697318,1316.0,1.0
23.051948051948052,76.94805194805195,46.15384615384615,53.84615384615385,4.220779220779221,289.0,4.0
32.075471698113205,67.9245283018868,33.333333333333336,66.66666666666667,4.245283018867925,567.0,3.0
23.93822393822394,76.06177606177606,63.63636363636363,36.36363636363637,4.2471042471042475,856.0,4.0
19.607843137254903,80.3921568627451,76.92307692307692,23.076923076923077,4.248366013071895,148.0,4.0
71.63120567375887,28.368794326241133,16.666666666666668,83.33333333333333,4.25531914893617,2727.0,4.0
25.53191489361702,74.46808510638297,50.0,50.0,4.25531914893617,3036.0,4.0
12.804878048780488,87.1951219512195,71.42857142857143,28.571428571428573,4.2682926829268295,1846.0,3.0
12.857142857142858,87.14285714285714,100.0,0.0,4.285714285714286,1173.0,34.0
40.0,60.0,0.0,100.0,4.285714285714286,1869.0,4.0
17.49174917491749,82.50825082508251,76.92307692307692,23.076923076923077,4.29042904290429,86.0,33.0
15.482118605703938,84.51788139429605,84.21052631578948,15.789473684210526,4.300588501584428,902.0,20.0
8.620689655172415,91.37931034482759,90.0,10.0,4.310344827586207,386.0,23.0
27.15736040609137,72.84263959390863,52.94117647058823,47.05882352941177,4.314720812182741,2621.0,4.0
15.151515151515152,84.84848484848484,80.0,20.0,4.329004329004329,202.0,33.0
24.040066777963272,75.95993322203672,57.69230769230769,42.30769230769231,4.340567612687813,1371.0,4.0
4.3478260869565215,95.65217391304348,100.0,0.0,4.3478260869565215,1084.0,45.0
13.354037267080745,86.64596273291926,85.71428571428571,14.285714285714286,4.3478260869565215,1080.0,33.0
23.320158102766797,76.6798418972332,45.45454545454545,54.54545454545455,4.3478260869565215,1978.0,6.0
12.422360248447205,87.5776397515528,85.71428571428571,14.285714285714286,4.3478260869565215,2033.0,33.0
20.869565217391305,79.1304347826087,80.0,20.0,4.3478260869565215,2097.0,32.0
46.3768115942029,53.6231884057971,33.333333333333336,66.66666666666667,4.3478260869565215,2597.0,4.0
15.527950310559007,84.472049689441,85.71428571428571,14.285714285714286,4.3478260869565215,304.0,3.0
21.73913043478261,78.26086956521739,100.0,0.0,4.3478260869565215,340.0,22.0
9.15263443780554,90.84736556219445,85.09316770186335,14.906832298136646,4.3726235741444865,1361.0,40.0
24.736842105263158,75.26315789473684,72.0,28.0,4.385964912280702,1709.0,4.0
23.094688221709006,76.905311778291,78.94736842105263,21.05263157894737,4.387990762124711,2621.0,4.0
14.153132250580047,85.84686774941996,73.6842105263158,26.31578947368421,4.408352668213457,671.0,6.0
9.900990099009901,90.0990099009901,100.0,0.0,4.455445544554456,386.0,23.0
5.174825174825175,94.82517482517483,95.3125,4.6875,4.475524475524476,583.0,16.0
13.448275862068966,86.55172413793103,69.23076923076923,30.76923076923077,4.482758620689655,528.0,4.0
14.694894146948942,85.30510585305106,69.44444444444444,30.555555555555557,4.483188044831881,2758.0,19.0
16.656269494697444,83.34373050530256,79.16666666666667,20.833333333333332,4.491578290704928,902.0,20.0
15.625,84.375,76.92307692307692,23.076923076923077,4.513888888888889,957.0,4.0
22.857142857142858,77.14285714285714,73.6842105263158,26.31578947368421,4.523809523809524,2621.0,4.0
14.501510574018127,85.49848942598187,93.33333333333333,6.666666666666667,4.531722054380665,302.0,4.0
18.15336463223787,81.84663536776213,72.41379310344827,27.586206896551722,4.538341158059468,1325.0,19.0
16.666666666666668,83.33333333333333,66.66666666666667,33.333333333333336,4.545454545454546,2695.0,34.0
13.636363636363637,86.36363636363636,100.0,0.0,4.545454545454546,1304.0,32.0
16.52892561983471,83.47107438016529,90.9090909090909,9.090909090909092,4.545454545454546,267.0,33.0
27.272727272727273,72.72727272727273,100.0,0.0,4.545454545454546,1075.0,33.0
13.636363636363637,86.36363636363636,100.0,0.0,4.545454545454546,3174.0,1.0
9.118625277161863,90.88137472283813,85.36585365853658,14.634146341463415,4.545454545454546,1360.0,40.0
29.545454545454547,70.45454545454545,50.0,50.0,4.545454545454546,174.0,3.0
7.753655294638901,92.2463447053611,92.23300970873787,7.766990291262136,4.563579973416039,637.0,16.0
19.502074688796682,80.49792531120332,72.72727272727273,27.272727272727273,4.564315352697095,575.0,4.0
9.859154929577464,90.14084507042253,100.0,0.0,4.577464788732394,1081.0,33.0
10.652920962199312,89.34707903780068,87.5,12.5,4.581901489117984,2201.0,19.0
5.925097820011179,94.07490217998883,91.51515151515152,8.484848484848484,4.61151481274455,722.0,7.0
12.307692307692308,87.6923076923077,33.333333333333336,66.66666666666667,4.615384615384615,2616.0,3.0
27.692307692307693,72.3076923076923,66.66666666666667,33.333333333333336,4.615384615384615,2276.0,34.0
11.627906976744185,88.37209302325581,100.0,0.0,4.651162790697675,654.0,33.0
40.18691588785047,59.81308411214953,40.0,60.0,4.672897196261682,912.0,4.0
25.233644859813083,74.76635514018692,60.0,40.0,4.672897196261682,851.0,4.0
20.0,80.0,72.72727272727273,27.272727272727273,4.680851063829787,225.0,18.0
20.553359683794465,79.44664031620553,83.33333333333333,16.666666666666668,4.743083003952569,178.0,33.0
10.883009792131936,89.11699020786807,84.65703971119133,15.342960288808664,4.758632537364714,2730.0,37.0
9.523809523809524,90.47619047619048,100.0,0.0,4.761904761904762,3506.0,22.0
10.317460317460318,89.68253968253968,100.0,0.0,4.761904761904762,111.0,33.0
19.047619047619047,80.95238095238095,100.0,0.0,4.761904761904762,498.0,4.0
26.4,73.6,16.666666666666668,83.33333333333333,4.8,2408.0,4.0
25.423728813559322,74.57627118644068,70.58823529411765,29.41176470588235,4.80225988700565,99.0,4.0
17.28045325779037,82.71954674220963,82.3529411764706,17.647058823529413,4.81586402266289,528.0,4.0
14.700571772494733,85.29942822750526,81.61993769470405,18.38006230529595,4.829972916039723,1407.0,37.0
25.0,75.0,54.166666666666664,45.833333333333336,4.838709677419355,713.0,4.0
30.64516129032258,69.35483870967742,33.333333333333336,66.66666666666667,4.838709677419355,2775.0,4.0
18.196994991652755,81.80300500834724,75.86206896551724,24.137931034482758,4.841402337228715,2945.0,4.0
21.099744245524295,78.90025575447571,76.3157894736842,23.68421052631579,4.859335038363171,242.0,11.0
8.441558441558442,91.55844155844156,93.33333333333333,6.666666666666667,4.87012987012987,1321.0,19.0
65.57377049180327,34.42622950819672,33.333333333333336,66.66666666666667,4.918032786885246,82.0,4.0
14.754098360655737,85.24590163934427,66.66666666666667,33.333333333333336,4.918032786885246,606.0,33.0
20.32967032967033,79.67032967032966,77.77777777777777,22.22222222222222,4.945054945054945,697.0,4.0
12.058212058212058,87.94178794178794,85.31468531468532,14.685314685314685,4.954954954954955,246.0,6.0
26.970954356846473,73.02904564315352,25.0,75.0,4.979253112033195,211.0,4.0
5.0,95.0,100.0,0.0,5.0,1084.0,45.0
10.0,90.0,66.66666666666667,33.333333333333336,5.0,3581.0,32.0
12.5,87.5,100.0,0.0,5.0,2127.0,34.0
18.75,81.25,75.0,25.0,5.0,202.0,3.0
17.5,82.5,0.0,100.0,5.0,1092.0,4.0
5.0,95.0,100.0,0.0,5.0,3195.0,3.0
21.757322175732217,78.24267782426779,75.0,25.0,5.02092050209205,574.0,4.0
10.883009792131936,89.11699020786807,88.43537414965986,11.564625850340136,5.050678577563993,1448.0,37.0
13.924050632911392,86.07594936708861,75.0,25.0,5.063291139240507,1935.0,3.0
20.768753874767516,79.23124612523249,82.92682926829268,17.073170731707318,5.083694978301302,902.0,15.0
23.56687898089172,76.43312101910828,62.5,37.5,5.095541401273885,2413.0,4.0
26.11464968152866,73.88535031847134,75.0,25.0,5.095541401273885,551.0,4.0
24.271844660194176,75.72815533980582,95.23809523809524,4.761904761904762,5.097087378640777,697.0,33.0
45.91836734693877,54.08163265306123,20.0,80.0,5.1020408163265305,1312.0,19.0
11.224489795918368,88.77551020408163,80.0,20.0,5.1020408163265305,194.0,4.0
15.708812260536398,84.2911877394636,82.5,17.5,5.108556832694764,2232.0,37.0
14.280714035701784,85.71928596429821,82.87671232876713,17.123287671232877,5.110255512775638,246.0,6.0
20.512820512820515,79.48717948717949,100.0,0.0,5.128205128205129,1065.0,32.0
74.35897435897436,25.641025641025642,0.0,100.0,5.128205128205129,1162.0,4.0
16.666666666666668,83.33333333333333,100.0,0.0,5.128205128205129,2150.0,34.0
10.318664643399089,89.68133535660091,88.23529411764706,11.764705882352942,5.159332321699544,1329.0,19.0
20.108695652173914,79.8913043478261,57.89473684210526,42.10526315789474,5.163043478260869,1714.0,4.0
12.618296529968454,87.38170347003154,81.81818181818181,18.181818181818183,5.205047318611987,3516.0,19.0
16.350710900473935,83.64928909952607,90.9090909090909,9.090909090909092,5.213270142180095,103.0,4.0
27.893738140417458,72.10626185958255,12.048192771084338,87.95180722891567,5.249841872232764,3113.0,19.0
20.0,80.0,76.19047619047619,23.80952380952381,5.25,81.0,33.0
15.789473684210526,84.21052631578948,81.81818181818181,18.181818181818183,5.2631578947368425,723.0,4.0
10.526315789473685,89.47368421052632,100.0,0.0,5.2631578947368425,2895.0,3.0
21.05263157894737,78.94736842105263,0.0,100.0,5.2631578947368425,103.0,4.0
15.789473684210526,84.21052631578948,100.0,0.0,5.2631578947368425,1578.0,3.0
18.42105263157895,81.57894736842105,100.0,0.0,5.2631578947368425,1231.0,34.0
15.789473684210526,84.21052631578948,100.0,0.0,5.2631578947368425,3833.0,34.0
27.41652021089631,72.58347978910369,84.44444444444444,15.555555555555555,5.272407732864675,3126.0,19.0
8.695652173913043,91.30434782608695,63.63636363636363,36.36363636363637,5.314009661835748,2261.0,19.0
58.666666666666664,41.333333333333336,25.0,75.0,5.333333333333333,82.0,4.0
32.62362637362637,67.37637362637362,74.35897435897436,25.641025641025642,5.357142857142857,3113.0,19.0
19.024390243902438,80.97560975609755,72.72727272727273,27.272727272727273,5.365853658536586,216.0,6.0
37.634408602150536,62.365591397849464,20.0,80.0,5.376344086021505,831.0,4.0
19.782608695652176,80.21739130434783,70.70707070707071,29.292929292929294,5.380434782608695,242.0,11.0
15.58052434456929,84.41947565543072,83.33333333333333,16.666666666666668,5.393258426966292,993.0,11.0
14.304993252361674,85.69500674763833,85.0,15.0,5.398110661268556,1143.0,19.0
13.513513513513514,86.48648648648648,58.333333333333336,41.666666666666664,5.405405405405405,1278.0,19.0
16.666666666666668,83.33333333333333,85.71428571428571,14.285714285714286,5.426356589147287,1202.0,33.0
27.17391304347826,72.82608695652173,80.0,20.0,5.434782608695652,1895.0,3.0
65.21739130434783,34.78260869565217,20.0,80.0,5.434782608695652,2221.0,4.0
19.444444444444443,80.55555555555556,82.99319727891157,17.006802721088434,5.444444444444445,225.0,15.0
10.252996005326231,89.74700399467376,75.60975609756098,24.390243902439025,5.459387483355526,1297.0,19.0
6.4087418783225045,93.5912581216775,92.43243243243244,7.5675675675675675,5.463673951565268,722.0,7.0
13.87434554973822,86.12565445026178,85.71428571428571,14.285714285714286,5.49738219895288,81.0,33.0
16.770963704630788,83.22903629536921,59.09090909090909,40.90909090909091,5.506883604505632,2226.0,8.0
